current_time;Tw_in;Tw_out_rnn;Tw_out;Tw_out_sp;omegab_opt;Theater1;Theater2;Theater_opt;pc_rnn;pc;Hpev;Hpev_opt;SH;SH_sp;Lpev;Lpev_opt;COP;Pgc;Prec;Pcomb;omega1;omega2;omega3;k_step;T_outdoor
346;305.7790275400787;311.58936;311.64987024567387;311.4546705472243;4892.583015526402;938.9334958844435;938.9812227268505;938.9812227268505;70.0;73.5924034977241;100.0;100.0;5.635322504071695;5;14.485500343373218;14.485500343373218;1.6642041269508372;1552.4141799081613;4099.9157601847255;3396.41625;184.0;127.54554622846507;136.0;0;6
347;305.7799041222098;311.59265;311.64516699594253;311.4546705472243;4844.360971037746;938.9599195384551;939.012983443052;939.012983443052;70.0;73.75019018635618;100.0;100.0;5.642386324529014;5;14.551151739917584;14.551151739917584;1.6626224154864242;1548.1132260000468;4098.8445635722965;3396.41625;184.0;127.7507519955477;136.0;0;6
348;305.7807719385196;311.59576;311.63878063839485;311.4546705472243;4810.552109866219;938.9802585809964;939.038716863424;939.038716863424;70.0;73.81205068029189;100.0;100.0;5.596589449341408;5;14.601651309814203;14.601651309814203;1.6605660793390382;1536.1737684540763;4103.799847611823;3396.41625;184.0;127.96746316864457;136.0;0;6
349;305.7816310766663;311.59818;311.62743758567717;311.4546705472243;4791.697772907113;938.9963085107506;939.0601095492834;939.0601095492834;70.0;73.9970643434012;100.0;100.0;5.544091866191053;5;14.64556097980324;14.64556097980324;1.6571071318909993;1521.4645001794622;4106.761090566021;3396.41625;184.0;128.1934799086434;136.0;0;6
350;305.7824816234316;311.5994;311.6072108562361;311.4546705472243;4794.285753160265;939.0099538534948;939.0789327536293;939.0789327536293;70.0;73.8811733651499;100.0;100.0;5.4833187533305505;5;14.681738232564193;14.681738232564193;1.6511323695261277;1502.456490131677;4105.4763206278685;3396.41625;184.0;128.42630039978187;136.0;0;6
351;305.78332366472915;311.59985;311.61435067554555;311.4546705472243;4824.591224298358;939.0239124987584;939.0977472017925;939.0977472017925;70.0;73.91035515624168;100.0;100.0;5.541026585286815;5;14.747382457484127;14.747382457484127;1.652917596738577;1493.3765089490814;4120.61967652477;3396.41625;184.0;128.66227358713724;136.0;0;6
352;305.7841572856138;311.59885;311.6036844564323;311.4546705472243;4863.226393888599;939.041689462412;939.1198626266173;939.1198626266173;70.0;73.93179069827193;100.0;100.0;5.550205326963194;5;14.804238738515723;14.804238738515723;1.6496577442534108;1490.0846787803873;4112.839690740241;3396.41625;184.0;128.89663697910552;136.0;0;6
353;305.78498257028957;311.59903;311.6192846053248;311.4546705472243;4915.27888205405;939.064313909175;939.1462561573748;939.1462561573748;70.0;73.96441721962034;100.0;100.0;5.516238170068547;5;14.849069124143647;14.849069124143647;1.653845965815078;1489.309778688305;4127.83953460297;3396.41625;184.0;129.12728957304833;136.0;0;6
354;305.7857996021186;311.59818;311.6136791119342;311.4546705472243;4957.73553997532;939.093434648193;939.1784955631806;939.1784955631806;70.0;73.99010039001789;100.0;100.0;5.477701030752627;5;14.889131799355726;14.889131799355726;1.6520253765893;1489.4582808453101;4121.507553614958;3396.41625;184.0;129.3514149128137;136.0;0;6
355;305.7866084636293;311.59772;311.6282535468786;311.4546705472243;5006.518272908738;939.1278119428567;939.2154191446373;939.2154191446373;70.0;74.0271785287055;100.0;100.0;5.415118470589903;5;14.91812713438217;14.91812713438217;1.6559274951210057;1489.9227756114224;4134.296277639357;3396.41625;184.0;129.56941400721465;136.0;0;6
356;305.7874092365249;311.59714;311.6236388499188;311.4546705472243;5041.30664998974;939.1681940293597;939.2577466971406;939.2577466971406;70.0;74.05856007611811;100.0;100.0;5.351890439378636;5;14.940670572077781;14.940670572077781;1.6543923752524008;1490.0924500958924;4128.91269708746;3396.41625;184.0;129.7795801351839;136.0;0;6
357;305.78820200169156;311.59702;311.63561847762645;311.4546705472243;5075.464314774237;939.2128189972807;939.30382125219;939.30382125219;70.0;74.09858447596102;100.0;100.0;5.26976828430314;5;14.951222969492996;14.951222969492996;1.6575635082126967;1489.8156360102876;4139.959998690325;3396.41625;184.0;129.98298052248416;136.0;0;6
358;305.78898683920653;311.5967;311.63076352357297;311.4546705472243;5095.287927083842;939.2615865695534;939.353558338742;939.353558338742;70.0;74.1337389348861;100.0;100.0;5.1876783218280025;5;14.953572809180768;14.953572809180768;1.6559648000077534;1488.8612062808375;4135.484549893497;3396.41625;184.0;130.17899432878448;136.0;0;6
359;305.7897638283464;311.59668;311.6398421663364;311.4546705472243;5111.830551213479;939.3127255098992;939.4052885513083;939.4052885513083;70.0;74.175831724804;100.0;100.0;5.089140077201179;5;14.942779167975521;14.942779167975521;1.658318064592347;1487.225613329365;4145.112808920632;3396.41625;184.0;130.36885560103255;136.0;0;6
360;305.7905330475948;311.59564;311.63437331116114;311.4546705472243;5117.174650230854;939.3658274865699;939.4586330147073;939.4586330147073;70.0;74.21395371278129;100.0;100.0;4.99059449560113;5;14.922129501215624;14.922129501215624;1.6565497615188924;1484.8723536835078;4141.460175272883;3396.41625;184.0;130.55245980340365;136.0;0;6
361;305.79129457465075;311.5946;311.64070971189267;311.4546705472243;5122.51162035507;939.419523311425;939.5123007244581;939.5123007244581;70.0;74.25784346470928;100.0;100.0;4.878132609592285;5;14.887450384973084;14.887450384973084;1.6581300674891748;1481.7990247476607;4149.90088108617;3396.41625;184.0;130.73079259652002;136.0;0;6
362;305.79204848643616;311.59402;311.63453661744404;311.4546705472243;5119.119909381565;939.473811040542;939.5662968619654;939.5662968619654;70.0;74.29864099618874;100.0;100.0;4.767014524631108;5;14.84192822044396;14.84192822044396;1.6561664733442902;1478.073442900523;4146.957279871216;3396.41625;184.0;130.9034833739879;136.0;0;6
363;305.7927948591037;311.5932;311.6384138632115;311.4546705472243;5118.146443929436;939.5276273911552;939.6196196503396;939.6196196503396;70.0;74.34441492832374;100.0;100.0;4.645551497733152;5;14.782190764837683;14.782190764837683;1.657053979992852;1473.6405477225708;4154.404517052328;3396.41625;184.0;131.0713285697286;136.0;0;6
364;305.7935337680446;311.59296;311.63152428112596;311.4546705472243;5110.557162513298;939.5812672182047;939.6725554282627;939.6725554282627;70.0;74.38789942667435;100.0;100.0;4.527183749941059;5;14.71123559027337;14.71123559027337;1.6548915363905898;1468.6237930524587;4152.076713132007;3396.41625;184.0;131.23375817156347;136.0;0;6
365;305.79426528789605;311.592;311.6332042528356;311.4546705472243;5107.55404441827;939.6339246338135;939.7243465239138;939.7243465239138;70.0;74.43585879345554;100.0;100.0;4.401614409496801;5;14.626283163134199;14.626283163134199;1.6551603934483827;1462.9049871161033;4158.708669548378;3396.41625;184.0;131.3913889268922;136.0;0;6
366;305.794989492549;311.59146;311.62556629955344;311.4546705472243;5101.589564038608;939.6861591924101;939.7755304428005;939.7755304428005;70.0;74.48220959303396;100.0;100.0;4.280363169143541;5;14.530069231977901;14.530069231977901;1.6527899777442623;1456.6387942382062;4156.923944009544;3396.41625;184.0;131.54344036403825;136.0;0;6
367;305.7957064551554;311.59027;311.6252249367489;311.4546705472243;5105.562166328546;939.737609914283;939.825772032986;939.825772032986;70.0;74.53276100907647;100.0;100.0;4.154349360898394;5;14.420301406418712;14.420301406418712;1.652489974898857;1449.6531761050028;4162.890627603568;3396.41625;184.0;131.69010486996572;136.0;0;6
368;305.79641624813576;311.59045;311.6167568599818;311.4546705472243;5108.424798733482;939.7894898386361;939.8762295565441;939.8762295565441;70.0;74.5823170301325;100.0;100.0;4.033302658945658;5;14.29942233192273;14.29942233192273;1.6498883298751104;1442.12203899808;4161.585495275105;3396.41625;184.0;131.8299151587641;136.0;0;6
369;305.7971189431863;311.58945;311.6144865475818;311.4546705472243;5120.387195042429;939.8416629414961;939.9267829065758;939.9267829065758;70.0;74.63597284225646;100.0;100.0;3.909276655062655;5;14.165544796652394;14.165544796652394;1.6490455733038811;1433.833758674382;4167.011423485487;3396.41625;184.0;131.96279761690747;136.0;0;6
370;305.79781461128636;311.58862;311.6050554199782;311.4546705472243;5135.011469850737;939.8952372125392;939.9784927396985;939.9784927396985;70.0;74.68918099372674;100.0;100.0;3.7904529123868542;5;14.02082533935592;14.02082533935592;1.6461749368300571;1424.9752455715;4166.120060220831;3396.41625;184.0;132.08736791016517;136.0;0;6
371;305.7985033227054;311.58698;311.60089494323717;311.4546705472243;5160.080483055882;939.9505324696534;940.0316736508759;940.0316736508759;70.0;74.74646156819121;100.0;100.0;3.6703745982034377;5;13.86384713633958;13.86384713633958;1.6448003404811005;1415.3235697807377;4171.103034634805;3396.41625;184.0;132.20304351790114;136.0;0;6
372;305.7991851470103;311.58542;311.5903613229889;311.4546705472243;5189.91712871985;940.0088096231115;940.087534819125;940.087534819125;70.0;74.80379724243751;100.0;100.0;3.556245555985825;5;13.696645883494641;13.696645883494641;1.6416211053956329;1405.0521227860686;4170.576475922622;3396.41625;184.0;132.3082455009872;136.0;0;6
373;305.7998601530721;311.5831;311.5843050486749;311.4546705472243;5230.909972297701;940.0706313728772;940.1466252424426;940.1466252424426;70.0;74.86535411352509;100.0;100.0;3.444355781480226;5;13.518703506741543;13.518703506741543;1.6397129935379653;1393.9549102263936;4175.192946362098;3396.41625;184.0;132.40210170758888;136.0;0;6
374;305.80052840907325;311.58063;311.5725739790838;311.4546705472243;5281.057589663253;940.1373205531553;940.2102182191727;940.2102182191727;70.0;74.92733480221483;100.0;100.0;3.342488031888081;5;13.332578760011923;13.332578760011923;1.6361981644313304;1382.2208361767584;4174.989197717985;3396.41625;184.0;132.48295360326478;136.0;0;6
375;305.8011899825144;311.57825;311.5646795549836;311.4546705472243;5340.793358732686;940.2099389008878;940.2793429026128;940.2793429026128;70.0;74.99375202848024;100.0;100.0;3.2465759348715153;5;13.13805393409576;13.13805393409576;1.6337728011347008;1369.6482825589896;4179.324208022928;3396.41625;184.0;132.54940667103386;136.0;0;6
376;305.8018449402212;311.5747;311.55174579580415;311.4546705472243;5408.15279865111;940.2895772645555;940.3550600886623;940.3550600886623;70.0;75.06091676565305;100.0;100.0;3.1613634803919695;5;12.937147791239049;12.937147791239049;1.6299208160184002;1356.4659723996797;4179.423573338475;3396.41625;184.0;132.60005725143125;136.0;0;6
377;305.8024933483509;311.57028;311.5421602928177;311.4546705472243;5489.801411117815;940.3770685746046;940.4381892819505;940.4381892819505;70.0;75.13268943059157;100.0;100.0;3.0821442552056197;5;12.729518371722342;12.729518371722342;1.6270198156052778;1342.496100858264;4183.540439935505;3396.41625;184.0;132.6337963640454;136.0;0;6
378;305.8031352723993;311.56613;311.52811771702716;311.4546705472243;5578.535403971359;940.4739954899962;940.5302691650504;940.5302691650504;70.0;75.20564396631092;100.0;100.0;3.012336686240374;5;12.516790526553331;12.516790526553331;1.6228572095775393;1327.9925562738565;4183.906041764954;3396.41625;184.0;132.6488412269646;136.0;0;6
379;305.8037707772072;311.5607;311.5171469688269;311.4546705472243;5679.952714911688;940.5810593257575;940.6320043214191;940.6320043214191;70.0;75.28321176206694;100.0;100.0;2.947984718273247;5;12.29871860478723;12.29871860478723;1.6195671922626096;1312.8861732070366;4187.838156560565;3396.41625;184.0;132.6443262399128;136.0;0;6
380;305.80439992696705;311.55496;311.50240520997704;311.4546705472243;5790.051240833493;940.6995656832618;940.7446817442445;940.7446817442445;70.0;75.3622603384625;100.0;100.0;2.89179395534768;5;12.076659847736885;12.076659847736885;1.6152100103679374;1297.4735303430414;4188.451996033291;3396.41625;184.0;132.6189281448783;136.0;0;6
381;305.8050227852293;311.54852;311.49071883900524;311.4546705472243;5909.853174215671;940.8303136529876;940.8691110741651;940.8691110741651;70.0;75.44590549687419;100.0;100.0;2.840304195400435;5;11.850392315287477;11.850392315287477;1.6117207208198778;1281.7749908575213;4192.299455796825;3396.41625;184.0;132.57190619746288;136.0;0;6
382;305.8056394149089;311.54117;311.47604240452773;311.4546705472243;6036.917666503909;940.9741697673766;941.0061725562502;941.0061725562502;70.0;75.53103458891846;100.0;100.0;2.7956492644386515;5;11.621026255538986;11.621026255538986;1.607385605443742;1266.1736647857035;4193.176925559512;3396.41625;184.0;132.5026070635939;136.0;0;6
383;305.80624987829174;311.5332;311.4645843847324;311.4546705472243;6173.788860695437;941.1316834177467;941.15644809701;941.15644809701;70.0;75.62065686536107;100.0;100.0;2.75521463490486;5;11.388460793122714;11.388460793122714;1.6039645600302805;1250.8272787079572;4196.904017402987;3396.41625;184.0;132.41080261192505;136.0;0;6
384;305.80685423704074;311.52527;311.45120647112066;311.4546705472243;6318.481075736816;941.3036299199979;941.3207427448093;941.3207427448093;70.0;75.71207770416083;100.0;100.0;2.7205917940204785;5;11.153595404347884;11.153595404347884;1.6000010139886367;1236.225982327063;4198.04346160042;3396.41625;184.0;132.29626838432952;136.0;0;6
385;305.8074525522022;311.5178;311.4416835011256;311.4546705472243;6463.370339509961;941.4905168713196;941.499610184536;941.499610184536;70.0;75.8070103487475;100.0;100.0;2.6897132493703566;5;11.0;11.0;1.5971319395861578;1222.7130223731367;4201.8118506313085;3396.41625;184.0;132.15918410865748;136.0;0;6
386;305.8080448842121;311.50848;311.4322951645417;311.4546705472243;6610.099294946994;941.6920282083997;941.692811247505;941.692811247505;70.0;75.9024182343279;100.0;100.0;2.6716531425731915;5;11.0;11.0;1.5943027256732007;1210.7900513693207;4204.12563352643;3396.41625;184.0;132.00047172319105;136.0;0;6
387;305.8086312929019;311.49973;311.4299325083683;311.4546705472243;6755.2310417261415;941.9080095020529;941.900262902398;941.900262902398;70.0;75.98749283110224;100.0;100.0;2.6841008848459325;5;11.0;11.0;1.593466756092327;1200.9342004018222;4211.142183824944;3396.41625;184.0;131.82108484376104;136.0;0;6
388;305.8092118375048;311.4915;311.42910438335105;311.4546705472243;6891.813729845583;942.137961657835;942.1215461719769;942.1215461719769;70.0;76.05513351484652;100.0;100.0;2.739620296099119;5;11.0;11.0;1.593067441392047;1193.4990786281658;4217.221066661705;3396.41625;184.0;131.62229966102726;136.0;0;6
389;305.8097865766616;311.48444;311.4266776096605;311.4546705472243;7012.451148502114;942.380738976293;942.3556063202136;942.3556063202136;70.0;76.11789437151933;100.0;100.0;2.828865613622625;5;11.0;11.0;1.5922166044137378;1188.4231882550666;4219.407160495574;3396.41625;184.0;131.40577685824178;136.0;0;6
390;305.8103555684269;311.47772;311.4122766673619;311.4546705472243;7119.959018862922;942.6345643651225;942.6007598409211;942.6007598409211;70.0;76.28616097921955;100.0;100.0;2.9349619650575676;5;11.0;11.0;1.5879730865239519;1186.1765057967184;4207.241089835888;3396.41625;184.0;131.17340811818806;136.0;0;6
391;305.8109188702746;311.47183;311.42690643231185;311.4546705472243;7224.423874247535;942.898007638851;942.8556499303536;942.8556499303536;70.0;76.38501622652868;100.0;100.0;2.947511425551994;5;11.0;11.0;1.5919604980626956;1187.226987956912;4219.73351702132;3396.41625;184.0;130.92683706297748;136.0;0;6
392;305.81147653910375;311.46658;311.42683458191743;311.4546705472243;7300.601326394126;943.1706092745443;943.119865512813;943.119865512813;70.0;76.46393656569576;100.0;100.0;3.009509273711444;5;11.0;11.0;1.591782048640302;1189.671812934955;4216.682603525258;3396.41625;184.0;130.66731998401127;136.0;0;6
393;305.81202863124463;311.46292;311.4266662498471;311.4546705472243;7358.693018258764;943.4496974636179;943.3908061425245;943.3908061425245;70.0;76.6617314634806;100.0;100.0;3.068455134917258;5;11.0;11.0;1.5915778304376227;1194.7620416941008;4210.898764743987;3396.41625;184.0;130.39669257244194;136.0;0;6
394;305.8125752024641;311.46024;311.45750120845395;311.4546705472243;7399.45117982613;943.7335958730092;943.6668395693468;943.6668395693468;70.0;76.7175616906998;100.0;100.0;3.0611910592223524;5;11.0;11.0;1.6001636607547416;1201.4619543222036;4233.359905724688;3396.41625;184.0;130.1163495550505;136.0;0;6
395;305.8131163079713;311.4584;311.4591027531932;311.4546705472243;7397.32606469589;944.0207435221175;943.946439124014;943.946439124014;70.0;76.80573733867178;100.0;100.0;3.1437131999825;5;11.0;11.0;1.60046426280369;1208.7268563708412;4227.1159733598815;3396.41625;184.0;129.82756341468098;136.0;0;6
396;305.8136520024235;311.45966;311.48283722388703;311.4546705472243;7372.224333265054;944.3073970251965;944.2259105040064;944.2259105040064;70.0;76.9040853905217;100.0;100.0;3.2257692425969253;5;11.0;11.0;1.6070404054628562;1216.6841273548075;4241.494020165826;3396.41625;184.0;129.53198606871837;136.0;0;6
397;305.81418233993116;311.46112;311.4876488318219;311.4546705472243;7310.716610100904;944.5915543299279;944.5032805507882;944.5032805507882;70.0;76.99723146553521;100.0;100.0;3.321008614195307;5;11.0;11.0;1.6082540145256263;1225.2652984000033;4237.034770662571;3396.41625;184.0;129.23093588926736;136.0;0;6
398;305.81470737406374;311.46484;311.51054590378794;311.4546705472243;7225.046241439084;944.8700050699993;944.7753843309636;944.7753843309636;70.0;77.09336516649208;100.0;100.0;3.411291354922355;5;11.0;11.0;1.6145958021628872;1234.2561477302959;4249.58327191752;3396.41625;184.0;128.92613771761262;136.0;0;6
399;305.815227157855;311.4679;311.5181301607249;311.4546705472243;7106.900697713924;945.1405375800111;945.0400535264853;945.0400535264853;70.0;77.18614190733015;100.0;100.0;3.5110387345117005;5;11.0;11.0;1.6165983639676442;1243.6777498877116;4246.96320321541;3396.41625;184.0;128.6193597590443;136.0;0;6
400;305.81574174380836;311.4724;311.53771602274264;311.4546705472243;6969.917211828648;945.4000885778147;945.2942932696094;945.2942932696094;70.0;77.2787055228828;100.0;100.0;3.5887770861377817;5;11.0;11.0;1.6220044867210697;1253.1702723261544;4255.832123946197;3396.41625;184.0;128.31298541460487;136.0;0;6
401;305.8162511839022;311.47638;311.5464297539591;311.4546705472243;6808.944898086613;945.6466983930807;945.5362106071931;945.5362106071931;70.0;77.36365086342295;100.0;100.0;3.6517709212932346;5;11.0;11.0;1.6243301520181477;1262.8458692469778;4254.055454432429;3396.41625;184.0;128.00949399369918;136.0;0;6
402;305.81675552959507;311.48187;311.55728711980305;311.4546705472243;6634.778941358441;945.8777972147592;945.7633289054048;945.7633289054048;70.0;77.44269957904271;100.0;100.0;3.6388958779972285;5;11.0;11.0;1.6272649161952466;1272.1933148371313;4254.675689583293;3396.41625;184.0;127.71205460082416;136.0;0;6
403;305.817254831831;311.48703;311.56694332604496;311.4546705472243;6451.36464240233;946.0917062626429;945.9740569000439;945.9740569000439;70.0;77.49752934767403;100.0;100.0;3.576924880423377;5;11.0;11.0;1.6298606180733284;1281.3156328440828;4254.369455615215;3396.41625;184.0;127.42389592317767;136.0;0;6
404;305.8177491410446;311.49228;311.57666089832657;311.4546705472243;6263.29460005661;946.2870434044546;946.1670997934311;946.1670997934311;70.0;77.54600641950182;100.0;100.0;3.4857401149355383;5;11.0;11.0;1.6324751307134164;1289.8659486479064;4254.699113028015;3396.41625;184.0;127.14841153149996;136.0;0;6
405;305.8182385071661;311.49857;311.5854333995157;311.4546705472243;6072.954059460965;946.4628292919269;946.341556927622;946.341556927622;70.0;77.5808327978551;100.0;100.0;3.3759797733222996;5;11.0;11.0;1.6348231458545128;1297.814194328819;4254.725704127568;3396.41625;184.0;126.88898004985418;136.0;0;6
406;305.81872297962633;311.5044;311.5936764978047;311.4546705472243;5886.13340173206;946.6183011955004;946.496736589522;946.496736589522;70.0;77.6091101537698;100.0;100.0;3.256802698862657;5;11.0;11.0;1.6370224786881802;1305.0326737926698;4254.977074439144;3396.41625;184.0;126.6489690700629;136.0;0;6
407;305.81920260736194;311.51123;311.60104907542103;311.4546705472243;5704.4468412104015;946.7533148158245;946.6325386724407;946.6325386724407;70.0;77.6288030277379;100.0;100.0;3.1334695045993612;5;11.0;11.0;1.6389764188997464;1311.4919820096882;4255.154160508218;3396.41625;184.0;126.43131422444134;136.0;0;6
408;305.81967743882024;311.51785;311.60770095062185;311.4546705472243;5533.774128946847;946.8679382804687;946.7490592991783;946.7490592991783;70.0;77.64291312662323;100.0;100.0;3.010590193263681;5;11.0;11.0;1.6407274216440144;1317.157190539099;4255.436086153234;3396.41625;184.0;126.23869283367466;136.0;0;6
409;305.8201475219639;311.52582;311.61354040270066;311.4546705472243;5373.463868510693;946.9629613238382;946.8470754519203;946.8470754519203;70.0;77.6513820302992;100.0;100.0;2.892623254512486;5;11.0;11.0;1.6422494733134463;1322.0256114811361;4255.7371862345935;3396.41625;184.0;126.07297202132074;136.0;0;6
410;305.8206129042762;311.53342;311.61864298606855;311.4546705472243;5226.805891893282;947.039182222244;946.9273607032054;946.9273607032054;70.0;77.65565641972049;100.0;100.0;2.783369648828085;5;11.0;11.0;1.6435639778098659;1326.1043882135582;4256.123013934509;3396.41625;184.0;125.93574085612636;136.0;0;6
411;305.8210736327653;311.5414;311.62301806734797;311.4546705472243;5095.949340361767;947.0978697785625;946.991125901973;946.991125901973;70.0;77.6562174422198;100.0;100.0;2.684515070601151;5;11.0;11.0;1.644673576958501;1329.4169685066668;4256.579094220811;3396.41625;184.0;125.82783560847857;136.0;0;6
412;305.82152975396957;311.54953;311.62673039688406;311.4546705472243;4981.626285485794;947.1406456856063;947.0399062475866;947.0399062475866;70.0;77.65396914913077;100.0;100.0;2.5964540685168913;5;11.0;11.0;1.6455966123072172;1331.9978207841978;4257.133254200985;3396.41625;184.0;125.74937554760437;136.0;0;6
413;305.82198131396177;311.55768;311.62982012018335;311.4546705472243;4883.982085117307;947.1693153542062;947.0754012507327;947.0754012507327;70.0;77.64944412640668;100.0;100.0;2.518782558635152;5;11.0;11.0;1.6463444508175495;1333.8917093302994;4257.779336523753;3396.41625;184.0;125.6999016061581;136.0;0;6
414;305.82242835835405;311.56552;311.63234932569196;311.4546705472243;4801.20787039199;947.1857871184856;947.0993997258291;947.0993997258291;70.0;77.64328548070068;100.0;100.0;2.450699614948533;5;11.0;11.0;1.6469346797329636;1335.1516491367347;4258.524059796849;3396.41625;184.0;125.67846169766915;136.0;0;6
415;305.8228709323024;311.57242;311.6343712537442;311.4546705472243;4735.336859067424;947.1918129058469;947.1135364582668;947.1135364582668;70.0;77.63596662710357;100.0;100.0;2.3912124928929757;5;11.0;11.0;1.647382378257586;1335.83705224429;4259.359227233423;3396.41625;184.0;125.68392372780775;136.0;0;6
416;305.8233090805113;311.57916;311.63595167440104;311.4546705472243;4684.646326795049;947.1894586968386;947.119738728587;947.119738728587;70.0;77.62796566589208;100.0;100.0;2.3392747498772763;5;11.0;11.0;1.647706177517305;1336.0118757129912;4260.284160832167;3396.41625;184.0;125.71447255046965;136.0;0;6
417;305.8237428472381;311.58536;311.63714937284783;311.4546705472243;4649.2202244658365;947.1806181162467;947.1197684432912;947.1197684432912;70.0;77.61967048187849;100.0;100.0;2.2938524607056934;5;11.0;11.0;1.6479227287663987;1335.7427666239757;4261.288768102562;3396.41625;184.0;125.76817367432025;136.0;0;6
418;305.82417227629765;311.59128;311.6380272970692;311.4546705472243;4626.519064684611;947.1672288483104;947.1154280896018;947.1154280896018;70.0;77.61143716575833;100.0;100.0;2.2560944400917435;5;11.0;11.0;1.6480498634107037;1335.0973867513412;4262.365950147055;3396.41625;184.0;125.84276487821089;136.0;0;6
419;305.8245974110666;311.5963;311.63864489721647;311.4546705472243;4614.332946842127;947.1509230082595;947.1082323870513;947.1082323870513;70.0;77.60355621683384;100.0;100.0;2.2295880844105795;5;11.0;11.0;1.6481044214517002;1334.1427963435547;4263.505842371849;3396.41625;184.0;125.93610081153004;136.0;0;6
420;305.8250182944878;311.60022;311.63908882625753;311.4546705472243;4612.53206824169;947.133058112062;947.0994385136557;947.0994385136557;70.0;77.59627183043378;100.0;100.0;2.2118238907672634;5;11.0;11.0;1.648110954179217;1332.9440741115666;4264.726752465732;3396.41625;184.0;126.04617154542318;136.0;0;6
421;305.8254349690748;311.6035;311.6394051346367;311.4546705472243;4622.352605231377;947.1149792776828;947.0902939261915;947.0902939261915;70.0;77.58977594794506;100.0;100.0;2.1993100577169002;5;11.0;11.0;1.6480825034327626;1331.5630494654893;4266.011146534227;3396.41625;184.0;126.17083046826986;136.0;0;6
422;305.82584747691595;311.60706;311.63963888678524;311.4546705472243;4636.727885509346;947.0981909414171;947.0821989667872;947.0821989667872;70.0;77.58422256752267;100.0;100.0;2.189913362788019;5;11.0;11.0;1.6480318316678446;1330.0574257260646;4267.344667867868;3396.41625;184.0;126.30760624707132;136.0;0;6
423;305.8262558596787;311.60892;311.63982446191756;311.4546705472243;4656.7683286696865;947.0832785504642;947.075690664902;947.075690664902;70.0;77.57971732092888;100.0;100.0;2.1823439742294397;5;11.0;11.0;1.6479686725275533;1328.4801008715087;4268.707477992002;3396.41625;184.0;126.45500764093175;136.0;0;6
424;305.82666015861383;311.61014;311.6400033761096;311.4546705472243;4680.988699585385;947.0709669772892;947.071439789923;947.071439789923;70.0;77.576323099373;100.0;100.0;2.1758344366830187;5;11.0;11.0;1.647904782854738;1326.8785666780839;4270.09201626247;3396.41625;184.0;126.61132948490868;136.0;0;6
425;305.8270604145596;311.6108;311.6402097887568;311.4546705472243;4706.514632400471;947.061784342092;947.0699340776329;947.0699340776329;70.0;77.57406977353143;100.0;100.0;2.1699282940907096;5;11.0;11.0;1.6478498342155783;1325.29458938096;4271.489365108636;3396.41625;184.0;126.77505324868002;136.0;0;6
426;305.8274566679459;311.6106;311.64047289364976;311.4546705472243;4735.179079428994;947.0558855171313;947.0713112496818;947.0713112496818;70.0;77.5729553507565;100.0;100.0;2.164364876208012;5;11.0;11.0;1.6478120906950564;1323.7641034011963;4272.891658381968;3396.41625;184.0;126.94507528338305;136.0;0;6
427;305.82784895879837;311.61063;311.6408222541485;311.4546705472243;4764.565735429589;947.0536576370025;947.0759299472531;947.0759299472531;70.0;77.57295327049322;100.0;100.0;2.1589979704380653;5;11.0;11.0;1.647799921254406;1322.3172285064054;4274.297200790781;3396.41625;184.0;127.1200183156045;136.0;0;6
428;305.8282373267423;311.6105;311.64127782007137;311.4546705472243;4790.611049069692;947.0551760428285;947.0838563819609;947.0838563819609;70.0;77.57401768468918;100.0;100.0;2.153748500304715;5;11.0;11.0;1.647818969823673;1320.9784666297223;4275.700659537661;3396.41625;184.0;127.29886080629218;136.0;0;6
429;305.82862181100677;311.6092;311.64185429032545;311.4546705472243;4817.456173993873;947.0599999774381;947.094670392509;947.094670392509;70.0;77.57607944561371;100.0;100.0;2.148592392640552;5;11.0;11.0;1.6478733919726256;1319.7669322070042;4277.097034231441;3396.41625;184.0;127.48119403064283;136.0;0;6
430;305.8290024504286;311.60858;311.64257009112464;311.4546705472243;4840.155039200064;947.068216588953;947.1084510488083;947.1084510488083;70.0;77.57905811490548;100.0;100.0;2.1435301036632097;5;11.0;11.0;1.6479683999595978;1318.6966299111791;4278.490023198098;3396.41625;184.0;127.66604085268868;136.0;0;6
431;305.82937928345626;311.6073;311.64342937072433;311.4546705472243;4860.506112019612;947.0792888239304;947.1246884480333;947.1246884480333;70.0;77.58286469589189;100.0;100.0;2.1385760636839564;5;11.0;11.0;1.6481051587890343;1317.7769024364911;4279.8742405834155;3396.41625;184.0;127.85315569465321;136.0;0;6
432;305.8297523481536;311.6062;311.64444003717495;311.4546705472243;4877.281358704868;947.092910632632;947.1430911117828;947.1430911117828;70.0;77.58740215680452;100.0;100.0;2.1337563391453216;5;11.0;11.0;1.6482858993611165;1317.012852332804;4281.252160903157;3396.41625;184.0;128.04207854377955;136.0;0;6
433;305.830121682204;311.60513;311.64560256163264;311.4546705472243;4890.729307031251;947.1086244351894;947.163224579053;947.163224579053;70.0;77.59257179681487;100.0;100.0;2.1290980219672377;5;11.0;11.0;1.6485107445520886;1316.4058104217354;4282.622870674577;3396.41625;184.0;128.23255875680965;136.0;0;6
