Tw_in [°C];mw_dot [l/min];Hpev;Theater2 [°C];pc [bar];Tw_out [°C];Pheat_out [W];mw_dot [kg/s]
35.38051232;21.7517478;43.92896081;662.4226518;75.1201978;38.20082985;4277.919332;0.36252913
35.33786515;21.68986045;43.87259952;662.4226518;75.09944074;38.17591446;4292.567375;0.361497674
35.29521799;21.6279731;43.81623823;662.4226518;75.0657101;38.15756388;4316.963332;0.360466218
35.25257082;21.56608574;43.75987695;662.4226518;75.06587283;38.13017871;4327.562704;0.359434762
35.20992366;21.50419839;43.70351566;662.4226518;75.04265481;38.11082786;4350.078265;0.358403307
35.16727649;21.44231104;43.64715437;662.4226518;74.96233388;38.10943353;4399.242147;0.357371851
35.12462933;21.38042369;43.59079308;662.4226518;75.06051022;38.02545522;4324.923159;0.356340395
35.08198216;21.31853633;43.53443179;662.4226518;75.11700787;37.96636997;4287.967256;0.355308939
35.039335;21.25664898;43.4780705;662.4226518;75.12624924;37.92648223;4279.60964;0.354277483
34.99668784;21.25664898;43.42170922;662.4226518;75.134891;37.87833393;4271.455327;0.354277483
34.95404067;21.25664898;43.36534793;662.4226518;75.1445553;37.8297827;4262.703756;0.354277483
34.91139351;21.25664898;43.30898664;662.4226518;75.13073905;37.78730403;4262.9535;0.354277483
34.86874634;21.25664898;43.25262535;662.4226518;75.13118586;37.74082312;4257.270769;0.354277483
34.82609918;21.25664898;43.19626406;662.4226518;75.12437753;37.69720875;4255.837069;0.354277483
34.78345201;21.25664898;43.13990277;662.4226518;75.11616633;37.65454229;4255.808481;0.354277483
34.74080485;21.25664898;43.13990277;662.4226518;75.13797383;37.59525183;4231.138162;0.354277483
34.69815768;21.25664898;43.13990277;662.4226518;75.1241447;37.54673732;4222.441017;0.354277483
34.65551052;21.25664898;43.13990277;662.4226518;75.1084749;37.49880372;4214.604947;0.354277483
34.61286335;21.25664898;43.13990277;662.4226518;75.07859657;37.45595085;4214.300034;0.354277483
34.57021619;21.25664898;43.13990277;662.4226518;75.04682483;37.41402849;4215.374416;0.354277483
34.52756902;21.25664898;43.13990277;662.4226518;75.01818349;37.37107164;4214.915367;0.354277483
34.48492186;21.25664898;43.13990277;662.4226518;74.9902859;37.327778;4213.957095;0.354277483
34.44227469;21.25664898;43.13990277;662.4226518;74.96178828;37.28463289;4213.219002;0.354277483
34.39962753;21.25664898;43.13990277;662.4226518;74.93294106;37.24158334;4212.62254;0.354277483
34.35698036;21.25664898;43.13990277;662.4226518;74.90415417;37.19849482;4211.968324;0.354277483
34.3143332;21.25664898;43.13990277;662.4226518;74.87552514;37.15533336;4211.205987;0.354277483
34.27168604;21.25664898;43.13990277;662.4226518;74.84701913;37.11211608;4210.360891;0.354277483
34.22903887;21.25664898;43.13990277;662.4226518;74.81862016;37.06885765;4209.454822;0.354277483
34.18639171;21.25664898;43.13990277;662.4226518;74.79034101;37.02556352;4208.495827;0.354277483
34.14374454;21.25664898;43.13990277;662.4226518;74.76219987;36.98223681;4207.488545;0.354277483
34.10109738;21.25664898;43.13990277;662.4226518;74.73421343;36.93888077;4206.437778;0.354277483
34.05845021;21.25664898;43.13990277;662.4226518;74.70639933;36.89549777;4205.347054;0.354277483
34.01580305;21.25664898;43.13990277;662.4226518;74.67877644;36.85208891;4204.217983;0.354277483
33.97315588;21.25664898;43.13990277;662.4226518;74.65136326;36.80865427;4203.05072;0.354277483
33.93050872;21.25664898;43.13990277;662.4226518;74.62417587;36.7651936;4201.844869;0.354277483
33.88786155;21.25664898;43.13990277;662.4226518;74.59722688;36.7217066;4200.599985;0.354277483
33.84521439;21.25664898;43.13990277;662.4226518;74.57052464;36.67819327;4199.31606;0.354277483
33.80256722;21.25664898;43.13990277;662.4226518;74.54407322;36.63465398;4197.993673;0.354277483
33.75992006;21.25664898;43.13990277;662.4226518;74.51787239;36.59108968;4196.634198;0.354277483
33.71727289;21.25664898;43.13990277;662.4226518;74.4919182;36.54750174;4195.239706;0.354277483
33.67462573;21.25664898;43.13990277;662.4226518;74.46620342;36.50389206;4193.812968;0.354277483
33.63197856;21.25664898;43.13990277;662.4226518;74.44071834;36.46026281;4192.357225;0.354277483
33.5893314;21.25664898;43.13990277;662.4226518;74.41545125;36.41661646;4190.876131;0.354277483
33.54668423;21.25664898;43.13990277;662.4226518;74.39038923;36.37295557;4189.373501;0.354277483
33.50403707;21.25664898;43.13990277;662.4226518;74.36551848;36.32928283;4187.853278;0.354277483
33.46138991;21.25664898;43.13990277;662.4226518;74.34082489;36.28560082;4186.319326;0.354277483
33.46138991;21.25664898;43.13990277;662.4226518;74.27779143;36.30292326;4211.996321;0.354277483
33.46138991;21.25664898;43.13990277;662.4226518;74.26941413;36.30229959;4211.07187;0.354277483
33.46138991;21.25664898;43.13990277;662.4226518;74.2613544;36.3016079;4210.046569;0.354277483
33.46138991;21.25664898;43.13990277;662.4226518;74.25326137;36.30166388;4210.129546;0.354277483
33.46138991;21.25664898;43.13990277;662.4226518;74.24590494;36.3021041;4210.782088;0.354277483
33.46138991;21.25664898;43.13990277;662.4226518;74.23950242;36.30257189;4211.475488;0.354277483
33.46138991;21.25664898;43.13990277;662.4226518;74.23387406;36.30292906;4212.004933;0.354277483
33.46138991;21.25664898;43.13990277;662.4226518;73.82112789;36.41578142;4379.285642;0.354277483
33.46138991;21.25664898;43.13990277;662.4226518;73.29710768;36.55445501;4584.841091;0.354277483
33.46138991;21.25664898;43.13990277;662.4226518;73.78911365;36.40903867;4369.290875;0.354277483
33.46138991;21.25664898;43.13990277;662.4226518;74.58267527;36.1877425;4041.264237;0.354277483
33.46138991;21.25664898;43.13990277;662.0164053;74.48992174;36.22859719;4101.823014;0.354277483
33.46138991;21.25664898;43.13990277;661.6101587;74.44562767;36.24029651;4119.164883;0.354277483
33.46138991;21.25664898;43.13990277;661.2039122;74.40932573;36.24378313;4124.333087;0.354277483
33.46138991;21.25664898;43.13990277;660.7976657;74.37740068;36.24338352;4123.74075;0.354277483
33.46138991;21.25664898;43.13990277;660.3914191;74.33950798;36.24413902;4124.860622;0.354277483
33.46138991;21.25664898;43.13990277;659.9851726;73.88842209;36.35989472;4296.444951;0.354277483
33.46138991;21.25664898;43.13990277;659.578926;73.29359745;36.50605927;4513.104231;0.354277483
33.46138991;21.25664898;43.13990277;659.1726795;73.67223235;36.38716215;4336.863379;0.354277483
33.46138991;21.25664898;43.13990277;658.7664329;73.48947973;36.44519611;4422.88694;0.354277483
33.46138991;21.25664898;43.13990277;658.3601864;73.79456094;36.34711989;4277.50886;0.354277483
33.46138991;21.25664898;43.13990277;657.9539398;73.97920473;36.28895111;4191.285457;0.354277483
33.46138991;21.25664898;43.13990277;657.5476933;74.74386499;36.04209623;3825.373209;0.354277483
33.46138991;21.25664898;43.13990277;657.1414467;74.31510111;36.18660037;4039.571258;0.354277483
33.46138991;21.25664898;43.13990277;656.7352002;74.25031758;36.20233989;4062.901899;0.354277483
33.46138991;21.25664898;43.13990277;656.3289536;74.19700861;36.21008244;4074.378654;0.354277483
33.46138991;21.25664898;43.13990277;655.9227071;73.77403474;36.3175169;4233.628433;0.354277483
33.46138991;21.25664898;43.13990277;655.5164606;73.18481007;36.45944241;4444.004189;0.354277483
33.46138991;21.25664898;43.13990277;655.110214;73.28907572;36.40273047;4359.940258;0.354277483
33.46138991;21.25664898;43.13990277;654.7039675;73.61587761;36.30875546;4220.641376;0.354277483
33.46138991;21.25664898;43.13990277;654.2977209;74.13130655;36.17063955;4015.91258;0.354277483
33.46138991;21.25664898;43.13990277;653.8914744;74.10291898;36.18573154;4038.283399;0.354277483
33.46138991;21.25664898;43.13990277;653.4852278;73.74227122;36.27649953;4172.828508;0.354277483
33.46138991;21.25664898;43.13990277;653.0789813;73.14977004;36.41934725;4384.571264;0.354277483
33.46138991;21.25664898;43.13990277;652.6727347;73.26861075;36.35941823;4295.738654;0.354277483
33.46138991;21.25664898;43.13990277;652.2664882;73.88504136;36.17135895;4016.978955;0.354277483
33.46138991;21.25664898;43.13990277;651.8602416;74.11901385;36.12258637;3944.683502;0.354277483
33.46138991;21.25664898;43.13990277;651.4539951;74.06088278;36.1441774;3976.687823;0.354277483
33.46138991;21.25664898;43.33660865;651.0477485;73.53514297;36.26709555;4158.889021;0.354277483
33.46138991;21.25664898;43.53331452;650.641502;73.03660807;36.37225424;4314.765438;0.354277483
33.46138991;21.25664898;43.73002039;650.2352554;73.27373499;36.26100513;4149.861209;0.354277483
33.46138991;21.25664898;43.92672627;649.8290089;73.30300601;36.22638201;4098.539466;0.354277483
33.46138991;21.25664898;44.12343214;649.4227624;73.31495879;36.19921588;4058.271186;0.354277483
33.46138991;21.25664898;44.32013801;649.0165158;73.30775141;36.17941579;4028.921578;0.354277483
33.46138991;21.25664898;44.51684389;648.6102693;73.2847671;36.16545288;4008.224399;0.354277483
33.46138991;21.25664898;44.71354976;648.2040227;73.25148964;36.15515189;3992.955276;0.354277483
33.46138991;21.25664898;44.91025563;647.7977762;73.21132846;36.1471081;3981.031984;0.354277483
33.46138991;21.25664898;45.10696151;647.3915296;73.15517914;36.14380932;3976.142221;0.354277483
33.46138991;21.25664898;45.30366738;646.9852831;73.08734337;36.14386135;3976.219337;0.354277483
33.46138991;21.25664898;45.50037325;646.5790365;73.01586259;36.14498051;3977.878267;0.354277483
33.46138991;21.25664898;45.69707913;646.17279;72.94206402;36.14687263;3980.682945;0.354277483
33.46138991;21.25664898;45.893785;645.7665434;72.51203746;36.2662663;4157.659829;0.354277483
33.46138991;21.25664898;46.09049087;645.3602969;72.44160032;36.26828879;4160.657761;0.354277483
33.46138991;21.25664898;46.28719675;644.9540503;72.38040754;36.26660407;4158.160506;0.354277483
33.46138991;21.25664898;46.48390262;644.5478038;72.32020402;36.26418548;4154.575434;0.354277483
33.46138991;21.25664898;46.68060849;644.1415573;72.25948467;36.26177207;4150.998041;0.354277483
33.46138991;21.25664898;46.87731437;643.7353107;72.19789966;36.25959303;4147.768065;0.354277483
33.46138991;21.25664898;47.07402024;643.3290642;72.13549379;36.2576756;4144.925862;0.354277483
33.46138991;21.25664898;47.27072611;642.9228176;72.07239012;36.25599522;4142.435032;0.354277483
33.46138991;21.25664898;47.46743199;642.5165711;72.00871922;36.25451798;4140.245329;0.354277483
33.46138991;21.25664898;47.66413786;642.1103245;71.94537101;36.25292901;4137.890006;0.354277483
33.46138991;21.25664898;47.86084373;641.704078;71.88373657;36.25071892;4134.613989;0.354277483
33.46138991;21.25664898;48.05754961;641.2978314;71.82198033;36.24855969;4131.413367;0.354277483
33.46138991;21.25664898;48.25425548;640.8915849;71.76017606;36.24645656;4128.295916;0.354277483
33.46138991;21.25664898;48.45096136;640.4853383;71.69835717;36.24440979;4125.261989;0.354277483
33.46138991;21.25664898;48.64766723;640.0790918;71.63655622;36.24241515;4122.305347;0.354277483
33.46138991;21.25664898;48.8443731;639.6728452;71.57480577;36.2404668;4119.417304;0.354277483
33.46138991;21.25664898;49.04107898;639.2665987;71.51313641;36.23855879;4116.589071;0.354277483
33.46138991;21.25664898;49.23778485;638.8603521;71.45157561;36.23668579;4113.812727;0.354277483
33.46138991;21.25664898;49.43449072;638.4541056;71.39015585;36.23484259;4111.080552;0.354277483
33.46138991;21.25664898;49.6311966;638.0478591;71.32880349;36.23305998;4108.438204;0.354277483
33.46138991;21.25664898;49.82790247;637.6416125;71.26766793;36.23128287;4105.803994;0.354277483
33.46138991;21.25664898;50.02460834;637.235366;71.44628021;36.13972712;3970.091174;0.354277483
33.46138991;21.25664898;50.22131422;636.8291194;71.16417666;36.2178193;4085.846989;0.354277483
33.46138991;21.25664898;50.41802009;636.4228729;71.09198614;36.22328599;4093.95024;0.354277483
33.46138991;21.25664898;50.61472596;636.0166263;71.26928397;36.13234835;3959.153651;0.354277483
33.46138991;21.25664898;50.81143184;635.6103798;70.98793612;36.21113205;4075.934492;0.354277483
33.46138991;21.25664898;50.81143184;635.2041332;71.09776018;36.16348561;4005.308317;0.354277483
33.46138991;21.25664898;50.81143184;634.7978867;70.92495619;36.21710064;4084.781714;0.354277483
33.46138991;21.25664898;50.81143184;634.3916401;71.04939481;36.16316947;4004.839709;0.354277483
33.46138991;21.25664898;50.81143184;633.9853936;70.8854446;36.21279751;4078.403197;0.354277483
33.46138991;21.25664898;50.81143184;633.579147;71.01832544;36.15531005;3993.189709;0.354277483
33.46138991;21.25664898;50.81143184;633.1729005;70.8449231;36.20879274;4072.466945;0.354277483
33.46138991;21.25664898;50.81143184;632.766654;70.98491225;36.14909249;3983.973438;0.354277483
33.46138991;21.25664898;50.81143184;632.3604074;70.8086112;36.20386853;4065.167794;0.354277483
33.46138991;21.25664898;50.81143184;631.9541609;70.95087404;36.14360435;3975.83839;0.354277483
33.46138991;21.25664898;50.81143184;631.5479143;70.77236774;36.19941898;4058.572244;0.354277483
33.46138991;21.25664898;50.81143184;631.1416678;70.91776725;36.13822797;3967.868997;0.354277483
33.46138991;21.25664898;50.81143184;630.7354212;70.73693922;36.19507494;4052.133093;0.354277483
33.46138991;21.25664898;50.81143184;630.3291747;70.88465082;36.13325329;3960.495038;0.354277483
33.46138991;21.25664898;50.81143184;630.3291747;70.73523777;36.18830564;4042.098979;0.354277483
33.46138991;21.25664898;50.81143184;630.3291747;70.65222247;36.22552604;4097.270655;0.354277483
33.46138991;21.25664898;50.81143184;630.3291747;70.7782214;36.17749251;4026.070708;0.354277483
33.46138991;21.25664898;50.81143184;630.3291747;70.8834287;36.13329204;3960.552487;0.354277483
33.46138991;21.25664898;50.81143184;630.3291747;70.73314054;36.19175537;4047.212504;0.354277483
33.46138991;21.25664898;50.81143184;630.3291747;70.63823722;36.23512468;4111.498697;0.354277483
33.46138991;21.25664898;50.81143184;630.3291747;70.62320815;36.25292626;4137.885924;0.354277483
33.46138991;21.25664898;50.81143184;630.3291747;70.78612073;36.18723108;4040.50616;0.354277483
33.46138991;21.25664898;50.81143184;630.3291747;70.87056735;36.15101882;3986.828836;0.354277483
33.46138991;21.25664898;50.81143184;630.3291747;70.75203965;36.19586516;4053.304434;0.354277483
33.46138991;21.25664898;50.81143184;630.3291747;70.63794639;36.24887302;4131.877825;0.354277483
33.46138991;21.25664898;50.81143184;630.3291747;70.80319925;36.185762;4038.328548;0.354277483
33.46138991;21.25664898;50.81143184;630.3291747;70.88941005;36.14958928;3984.709838;0.354277483
33.46138991;21.25664898;50.81143184;630.3291747;70.74091643;36.20710614;4069.966905;0.354277483
33.46138991;21.25664898;50.81143184;630.3291747;70.66541202;36.24487113;4125.945827;0.354277483
33.46138991;21.25664898;50.81143184;630.3291747;70.82891544;36.18369614;4035.266324;0.354277483
33.46138991;21.25664898;50.81143184;630.3291747;70.90481046;36.15202861;3988.325645;0.354277483
33.46138991;21.25664898;50.81143184;630.3291747;70.76101125;36.20776023;4070.936461;0.354277483
33.46138991;21.25664898;50.81143184;630.3291747;70.6986712;36.24036126;4119.260864;0.354277483
33.46138991;21.25664898;50.81143184;630.3291747;70.85237531;36.183254;4034.610945;0.354277483
33.46138991;21.25664898;50.81143184;630.3291747;70.93319967;36.14950358;3984.582796;0.354277483
33.46138991;21.25664898;50.81143184;630.3291747;70.78066198;36.20862895;4072.224153;0.354277483
33.46138991;21.25664898;50.81143184;630.3291747;70.72157534;36.24044249;4119.381273;0.354277483
33.46138991;21.25664898;50.81143184;630.3291747;70.87257452;36.18461101;4036.622433;0.354277483
33.46138991;21.25664898;50.81143184;630.3291747;70.94674125;36.15359337;3990.645078;0.354277483
33.46138991;21.25664898;50.81143184;630.3291747;70.80634662;36.2073893;4070.386623;0.354277483
33.46138991;21.25664898;50.81143184;630.3291747;70.74869136;36.23754101;4115.080411;0.354277483
33.46138991;21.25664898;50.81143184;630.3291747;70.88730648;36.18724427;4040.525717;0.354277483
33.46138991;21.25664898;50.81143184;630.3291747;70.96131126;36.15720211;3995.994309;0.354277483
33.46138991;21.25664898;50.81143184;630.3291747;70.84394584;36.20122182;4061.244587;0.354277483
33.46138991;21.25664898;50.81143184;630.3291747;70.77634012;36.23215347;4107.094487;0.354277483
33.46138991;21.25664898;50.81143184;630.3291747;70.64041793;36.28907384;4191.46737;0.354277483
33.46138991;21.25664898;50.81143184;630.3291747;70.74525646;36.26010982;4148.53409;0.354277483
33.46138991;21.25664898;50.81143184;630.3291747;70.73700585;36.27183431;4165.913266;0.354277483
33.46138991;21.25664898;50.81143184;630.3291747;70.78664652;36.25648217;4143.156845;0.354277483
33.46138991;21.25664898;50.81143184;630.3291747;70.80225396;36.25314263;4138.206646;0.354277483
33.46138991;21.25664898;50.81143184;630.3291747;70.79822682;36.25958228;4147.752127;0.354277483
33.46138991;21.25664898;50.81143184;630.3291747;70.81718435;36.25604966;4142.515732;0.354277483
33.46138991;21.25664898;50.81143184;630.3291747;70.83244426;36.25314295;4138.207124;0.354277483
33.46138991;21.25664898;50.81143184;630.3291747;70.82908727;36.25880094;4146.593946;0.354277483
33.46138991;21.25664898;50.81143184;630.3291747;70.84234531;36.25728747;4144.350531;0.354277483
33.46138991;21.25664898;50.81143184;630.3291747;70.85693478;36.25420475;4139.781033;0.354277483
33.46138991;21.25664898;50.81143184;630.3291747;70.85834259;36.25702117;4143.955804;0.354277483
33.46138991;21.25664898;50.81143184;630.3291747;70.86526343;36.25776643;4145.060492;0.354277483
33.46138991;21.25664898;50.81143184;630.3291747;70.87704241;36.25586547;4142.242702;0.354277483
